X,Y,fid,OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,NO,F_POINT,ELEV,ELE,ELPBG,DOM,CH1,DIA,A,B,PT,STAMAN,STAPRE,POINT,DESC,PLU,POINT_HEXAG,ECHELLE,VUEPL,EL_,F0_000,CURVENO,RADIUS,LENGTH,DELTA,TANGENT,CHORD,BEARING,X,IDENTIFICATION,S_,TXT1,SS,VALEURX,VALEUR_Y,TEXTE,A1,NIVEAU,Item_Short_Name,Item_Description,Manufacturer,Part_Number,Quantity_Imperial,Unit_Imperial,Quantity_Metric,Unit_Metric,ID_CSI_Masterformat,ID_CSI_Uniformat,ID_CI_SfB,ID_UniClass,ID_User_Defined,NAME,PLUVIAL,SANITIRE,EAU_POTABLE,COD,DSC,INF,F1,F2,icon_url
-71.7199837615979,46.6742042498048,285,386,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,349.157148733115,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7199684636507,46.6742736654096,286,387,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,348.148211411705,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7189720176529,46.6741129768795,287,388,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,353.815570664808,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7189634460417,46.6741816580233,288,389,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,351.719858415591,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7155899826206,46.6739406794983,289,390,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,173.484593138201,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7155961438874,46.673871683842,290,391,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,171.57867520893,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7141341064105,46.6738394869728,291,392,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,354.911400934526,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7141475530874,46.6737760951613,292,393,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,352.976448114597,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7134007672876,46.6737934858922,293,394,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,354.355641178192,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7134131477061,46.6737316203447,294,395,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,354.809162334577,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.71264289504,46.6737583446024,295,396,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,357.445654623614,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7126448171619,46.6736965900784,296,397,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,357.307544092466,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7120671129133,46.6737405851363,297,398,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,179.265884211887,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.712070627938,46.6736761626055,298,399,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,177.456919022933,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7103053675526,46.6737001517517,299,400,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,179.029766425649,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7103035491316,46.6736433603325,300,401,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,358.452894545225,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7093790812317,46.673631222777,301,402,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,358.755391405088,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7096158156832,46.673693352258,302,403,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7083303341678,46.6737146305894,303,404,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,185.960389083581,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7083426385483,46.6736559825673,304,405,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,183.77558781199,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7064935252433,46.6737932011687,305,406,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,359.506487688899,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7064625238307,46.6737326692756,306,407,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,178.303981628058,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7056558453472,46.673724452993,307,408,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,177.777697478014,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7056925317356,46.6737823516605,308,409,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,358.009972613379,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7049056790128,46.6737216548331,309,410,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,179.145595254915,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7049444177823,46.6737804337342,310,411,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,181.192690238658,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7040807540212,46.6737236513568,311,412,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,358.620569399576,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7040720817967,46.6737829531131,312,413,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,359.15426078352,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7057985201347,46.6739536780978,313,414,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,341.812669650108,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7072523657618,46.6736100414343,314,415,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,283.537557025269,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7031489943881,46.6738185048776,315,416,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,173.036448627396,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7021995388328,46.6737728350234,316,417,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,358.768881787829,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7029996397875,46.6737253278034,317,418,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7022166479869,46.6737024509005,318,419,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,353.866818736132,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7294933312034,46.6823435976631,319,420,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,354.605966824867,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7291222245004,46.6824746812522,320,421,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,81.1718772834595,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.728766975167,46.6823977279904,321,422,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,91.5289375277047,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7266458285296,46.6833148379205,322,423,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,83.880022520487,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7267389746793,46.6829202055737,323,424,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,84.8020125550645,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7266026278754,46.6829013909118,324,425,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,81.4246844727728,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7267224031047,46.6823942915564,325,426,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,83.2286511979497,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7268234775499,46.6825635775961,326,427,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,82.8705038917248,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7268998651157,46.6824095313562,327,428,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,80.4268466425187,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7265370348012,46.6837740766372,328,429,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,81.6844485636636,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7282741495512,46.6820032542738,329,430,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,48.748357165286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7173018105917,46.6802844423753,330,431,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,74.3792271674983,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.728583001497,46.6770235124664,331,432,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,311.789914536006,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7286393427021,46.6770215559512,332,433,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,307.782149938559,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7292408502293,46.6765498030907,333,434,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,42.4163701210695,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7293547259141,46.6766457533729,334,435,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,223.536329163639,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7290990671369,46.6727832977145,335,436,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,223.632315655543,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7289497332912,46.6727487919122,336,437,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,219.307713099816,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7293209181392,46.6701619254028,337,438,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,315.815854387753,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7290754463561,46.6699928974243,338,439,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,1.10084654312263,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.728977312378,46.6699127447259,339,440,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,271.819711415504,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7283093092144,46.6703474005014,340,441,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,43.7784205321386,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7284857157966,46.6703947475782,341,442,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,271.879639433907,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7283480173492,46.6704785555442,342,443,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,2.6987699813854,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7272075920331,46.6710354007492,343,445,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,225.881655548291,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7268684408514,46.6712485989394,344,446,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,224.973985927365,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7266265871743,46.6713967892249,345,447,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,224.759822209435,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7292768832741,46.6711627432577,346,448,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,311.028702635355,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7289690257228,46.6707826743911,347,449,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,309.825648559899,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7288501517246,46.6708368587806,348,450,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,310.535281828384,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7263672805617,46.6698469394934,349,457,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,344.417599467834,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7280598076292,46.6711471118217,350,460,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,309.648480484227,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7291156990229,46.6719838699479,351,464,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,310.120284081887,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7280976667645,46.6733459519927,352,466,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,306.005980333714,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7285404980262,46.673158008981,353,467,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,84.8332228538839,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7284735387819,46.6732866927173,354,468,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,308.830655208685,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7292015405983,46.6737974718017,355,469,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,325.73118040177,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7293014431546,46.6737286367482,356,470,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,330.085661252699,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7283223550657,46.6740778085026,357,471,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,301.374539624191,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7282318519975,46.6741253404203,358,472,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,299.071363471624,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7270244683578,46.673339547446,359,473,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,333.680411947723,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7269603725237,46.6732377804008,360,474,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,336.658846989072,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7266256637377,46.6732480365447,361,475,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,21.2372253123054,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7264640987287,46.6732334388793,362,476,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,239.603457250023,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7261956685452,46.6729799428424,363,477,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,306.272824597033,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7262377960296,46.672895500604,364,478,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,307.424631180714,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7257393470579,46.6726509349133,365,479,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,357.711048372481,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7256169794336,46.6725506995358,366,480,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,271.245707326819,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7256933945351,46.6724555634262,367,481,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,220.795282456614,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7232796629426,46.6756244989986,368,482,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,281.604520246952,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7231641474154,46.6756374792377,369,483,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,283.094888781329,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.722753950393,46.6744230666738,370,484,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,307.494558842304,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7226925084789,46.6742448244178,371,485,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,310.445832280592,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7224061736106,46.6742817345709,372,486,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,305.572852600857,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.722105624803,46.6739076239393,373,487,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,303.708369847516,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7222029220313,46.6738535344212,374,488,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,310.620968284064,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7217121222974,46.67359422843,375,489,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,310.93352250316,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7217648905698,46.6735056880947,376,490,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,307.587830002991,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7212223112587,46.6732061060947,377,491,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,312.973889209228,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7213202058441,46.6731535599723,378,492,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,309.309041260954,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7207534419136,46.6728339500161,379,493,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,312.29383257238,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7208484433809,46.6727779501694,380,494,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,312.788129105198,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7203539146685,46.6725160389749,381,495,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,311.515666821037,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7204071346227,46.6724295067632,382,496,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,308.54946736039,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
